created_at,vendor_name,brand_name,title,sku,handle,inventory_quantity,original_price,discounted_price,category_names,image_links,main_category
23:43.5,WOJOZO,Apple,iPhone 13 Official PTA Approval Service on Installments,PTAAPP156_IP13_WOJOZO,iphone-13-official-pta-approval-service-on-installments-138,1000,108388,108388,"PTA Approval, PTA Iphone",https://cdn.comverseglobal.com/alfa/products/product_images/pta-13_120525205650692661.jpg,Mobile Phones & Tablets
23:41.8,WOJOZO,Apple,iPhone 12 Pro Max Official PTA Approval Service on Installments,PTAAPP156_IP12PM_WOJOZO,iphone-12-pro-max-official-pta-approval-service-on-installments-137,1000,122784,122784,"PTA Approval, PTA Iphone",https://cdn.comverseglobal.com/alfa/products/product_images/alfamall-post_120525205707489830.png,Mobile Phones & Tablets
23:40.8,WOJOZO,Apple,iPhone 11 Official PTA Approval Service on Installments,PTAAPP156_IP11_WOJOZO,iphone-11-official-pta-approval-service-on-installments-138,1000,66689,66689,"PTA Approval, PTA Iphone",https://cdn.comverseglobal.com/alfa/products/product_images/pta-11_120525205721155889.jpg,Mobile Phones & Tablets
23:39.7,WOJOZO,Samsung,Official PTA Approval for Samsung Galaxy S24 Ultra on Installments,PTA_APP156__SGS24U_WOJOZO,official-pta-approval-for-samsung-galaxy-s24-ultra-on-installments-108,1000,178078,178078,"PTA Approval, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/samsung-galaxy-s24-ultra-pta_120525205829078696.jpg,Other
23:38.2,WOJOZO,Samsung,Official PTA Approval for Samsung Galaxy S23 on Installments,PTA_APP156__SGS23_WOJOZO,official-pta-approval-for-samsung-galaxy-s23-on-installments-108,1000,130777,130777,"PTA Approval, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/samsung-galaxy-s23-pta_120525205842483821.jpg,Other
23:36.9,WOJOZO,Samsung,Official PTA Approval for Samsung Galaxy S23 Ultra on Installments,PTA_APP156__SGS23U_WOJOZO,official-pta-approval-for-samsung-galaxy-s23-ultra-on-installments-108,999,154388,154388,"PTA Approval, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/samsung-galaxy-s23-ultra_120525205858799476.jpg,Other
23:35.9,WOJOZO,Apple,Apple iPhone 16ProMax 256GB PTA Approved with Official Warranty on Installments by Apple Authorised Distributor,3AP_IPH_16PM_256_BT_WOJOZO,apple-iphone-16promax-256gb-pta-approved-with-official-warranty-on-installments-by-apple-authorised-distributor,1000,478999,478999,"11.11 Apple, Apple, Apple 11.11 2024, Apple 12.12 (2025), Apple iPhone 16 Series, Apple iPhone 16 Series Retail Price Campaign, Mobile Phones & Tablets, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/apple-ip16pm-256_120525205020220554.jpeg,Mobile Phones & Tablets
23:35.9,WOJOZO,Apple,Apple iPhone 16ProMax 256GB PTA Approved with Official Warranty on Installments by Apple Authorised Distributor,3AP_IPH_16PM_256_DT_WOJOZO,apple-iphone-16promax-256gb-pta-approved-with-official-warranty-on-installments-by-apple-authorised-distributor,1000,478999,478999,"11.11 Apple, Apple, Apple 11.11 2024, Apple 12.12 (2025), Apple iPhone 16 Series, Apple iPhone 16 Series Retail Price Campaign, Mobile Phones & Tablets, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/apple-ip16pm-256_120525205020220554.jpeg,Mobile Phones & Tablets
23:35.9,WOJOZO,Apple,Apple iPhone 16ProMax 256GB PTA Approved with Official Warranty on Installments by Apple Authorised Distributor,3AP_IPH_16PM_256_NT_WOJOZO,apple-iphone-16promax-256gb-pta-approved-with-official-warranty-on-installments-by-apple-authorised-distributor,1000,478999,478999,"11.11 Apple, Apple, Apple 11.11 2024, Apple 12.12 (2025), Apple iPhone 16 Series, Apple iPhone 16 Series Retail Price Campaign, Mobile Phones & Tablets, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/apple-ip16pm-256_120525205020220554.jpeg,Mobile Phones & Tablets
23:35.9,WOJOZO,Apple,Apple iPhone 16ProMax 256GB PTA Approved with Official Warranty on Installments by Apple Authorised Distributor,3AP_IPH_16PM_256_WT_WOJOZO,apple-iphone-16promax-256gb-pta-approved-with-official-warranty-on-installments-by-apple-authorised-distributor,1000,478999,478999,"11.11 Apple, Apple, Apple 11.11 2024, Apple 12.12 (2025), Apple iPhone 16 Series, Apple iPhone 16 Series Retail Price Campaign, Mobile Phones & Tablets, Smart phones",https://cdn.comverseglobal.com/alfa/products/product_images/apple-ip16pm-256_120525205020220554.jpeg,Mobile Phones & Tablets
03:11.6,ScrolnShop,Samsung,PTA Official Approval Service - SAMSUNG S24 ULTRA (SNS_386),SNS_386_PTA_S24ULTRA,pta-official-approval-service-samsung-s24-ultra-sns_386,1000,178099,178099,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_s24ultra_1_110525085529993885.jpeg,Mobile Phones & Tablets
03:10.6,ScrolnShop,Samsung,PTA Official Approval Service - SAMSUNG S23 ULTRA (SNS_386),SNS_386_PTA_S23ULTRA,pta-official-approval-service-samsung-s23-ultra-sns_386,1000,154299,154299,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_s23ultra_1_110525085527793158.jpeg,Mobile Phones & Tablets
03:09.2,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 Plus (SNS_386),SNS_386_PTA_16PLUS,pta-official-approval-service-iphone-16-plus-sns_386,1000,145399,145399,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_16plus_1_110525085521395202.jpg,Mobile Phones & Tablets
03:08.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 PRO MAX (SNS_386),SNS_386_PTA_16PROMAX,pta-official-approval-service-iphone-16-pro-max-sns_386,1000,168199,168199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_16promax_1_110525085525506350.jpeg,Mobile Phones & Tablets
03:06.8,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 PRO (SNS_386),SNS_386_PTA_16PRO,pta-official-approval-service-iphone-16-pro-sns_386,1000,151199,151199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_16pro_1_110525085523446343.jpeg,Mobile Phones & Tablets
03:05.9,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 16 (SNS_386),SNS_386_PTA_16,pta-official-approval-service-iphone-16-sns_386,1000,132999,132999,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_16_1_110525085519337270.jpeg,Mobile Phones & Tablets
03:04.6,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 Plus (SNS_386),SNS_386_PTA_15PLUS,pta-official-approval-service-iphone-15-plus-sns_386,1000,136199,136199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_15plus_1_110525085511188467.jpg,Mobile Phones & Tablets
03:03.6,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 PRO MAX (SNS_386),SNS_386_PTA_15PROMAX,pta-official-approval-service-iphone-15-pro-max-sns_386,1000,161299,161299,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_15promax_1_110525085516241971.jpg,Mobile Phones & Tablets
03:02.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 PRO (SNS_386),SNS_386_PTA_15PRO,pta-official-approval-service-iphone-15-pro-sns_386,1000,148399,148399,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_15pro_1_110525085513382453.jpg,Mobile Phones & Tablets
03:01.2,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 15 (SNS_386),SNS_386_PTA_15,pta-official-approval-service-iphone-15-sns_386,1000,125699,125699,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_15_1_110525085509069278.jpg,Mobile Phones & Tablets
02:59.7,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 Plus (SNS_386),SNS_386_PTA_14PLUS,pta-official-approval-service-iphone-14-plus-sns_386,1000,136899,136899,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_14plus_1_110525085459606943.jpg,Mobile Phones & Tablets
02:58.5,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 PRO MAX (SNS_386),SNS_386_PTA_14PROMAX,pta-official-approval-service-iphone-14-pro-max-sns_386,1000,143599,143599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_14promax_1_110525085506029150.jpg,Mobile Phones & Tablets
02:56.5,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 PRO (SNS_386),SNS_386_PTA_14PRO,pta-official-approval-service-iphone-14-pro-sns_386,1000,137899,137899,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_14pro_1_110525085502838626.jpg,Mobile Phones & Tablets
02:54.9,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 14 (SNS_386),SNS_386_PTA_14,pta-official-approval-service-iphone-14-sns_386,1000,123599,123599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_14_1_110525085456480442.jpg,Mobile Phones & Tablets
02:54.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 13 Plus (SNS_386),SNS_386_PTA_13PLUS,pta-official-approval-service-iphone-13-plus-sns_386,1000,119999,119999,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_13plus_1_110525085448261775.jpg,Mobile Phones & Tablets
02:53.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 13 PRO MAX (SNS_386),SNS_386_PTA_13PROMAX,pta-official-approval-service-iphone-13-pro-max-sns_386,1000,124199,124199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_13promax_1_110525085453400498.jpg,Mobile Phones & Tablets
02:52.1,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 13 PRO (SNS_386),SNS_386_PTA_13PRO,pta-official-approval-service-iphone-13-pro-sns_386,1000,120499,120499,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_13pro_1_110525085450113084.jpg,Mobile Phones & Tablets
02:51.1,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 13 MINI (SNS_386),SNS_386_PTA_13MINI,pta-official-approval-service-iphone-13-mini-sns_386,1000,89599,89599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_13mini_1_110525085446145307.jpg,Mobile Phones & Tablets
02:50.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 13 (SNS_386),SNS_386_PTA_13,pta-official-approval-service-iphone-13-sns_386,1000,108299,108299,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_13_1_110525085442987218.jpg,Mobile Phones & Tablets
02:49.1,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 12 PRO MAX (SNS_386),SNS_386_PTA_12PROMAX,pta-official-approval-service-iphone-12-pro-max-sns_386,1000,118499,118499,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_12promax_1_110525085440866774.jpeg,Mobile Phones & Tablets
02:48.2,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 12 PRO (SNS_386),SNS_386_PTA_12PRO,pta-official-approval-service-iphone-12-pro-sns_386,1000,100899,100899,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_12pro_1_110525085438546407.jpeg,Mobile Phones & Tablets
02:47.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 12 MINI (SNS_386),SNS_386_PTA_12MINI,pta-official-approval-service-iphone-12-mini-sns_386,1000,122499,122499,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_12mini_1_110525085436461491.jpeg,Mobile Phones & Tablets
02:46.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 12 (SNS_386),SNS_386_PTA_12,pta-official-approval-service-iphone-12-sns_386,1000,100799,100799,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_12_1_110525085434366148.jpeg,Mobile Phones & Tablets
02:45.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE XS MAX (SNS_386),SNS_386_PTA_XSMAX,pta-official-approval-service-iphone-xs-max-sns_386,1000,112599,112599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_xsmax_1_110525085538537342.jpg,Mobile Phones & Tablets
02:44.3,ScrolnShop,Apple,PTA Official Approval Service - IPHONE XS (SNS_386),SNS_386_PTA_XS,pta-official-approval-service-iphone-xs-sns_386,1000,114799,114799,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_xs_1_110525085536445197.jpg,Mobile Phones & Tablets
02:43.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE XR (SNS_386),SNS_386_PTA_XR,pta-official-approval-service-iphone-xr-sns_386,1000,91199,91199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_xr_1_110525085534374960.jpg,Mobile Phones & Tablets
02:42.1,ScrolnShop,Apple,PTA Official Approval Service - IPHONE X (SNS_386),SNS_386_PTA_X,pta-official-approval-service-iphone-x-sns_386,1000,111699,111699,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_x_1_110525085532222442.jpg,Mobile Phones & Tablets
02:41.2,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 8 PLUS (SNS_386),SNS_386_PTA_8PLUS,pta-official-approval-service-iphone-8-plus-sns_386,1000,50399,50399,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_8plus_1_110525085425837716.jpg,Mobile Phones & Tablets
02:39.9,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 8 (SNS_386),SNS_386_PTA_8,pta-official-approval-service-iphone-8-sns_386,1000,48199,48199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_8_1_110525085423711677.jpg,Mobile Phones & Tablets
02:38.7,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 7 PLUS (SNS_386),SNS_386_PTA_7PLUS,pta-official-approval-service-iphone-7-plus-sns_386,1000,46199,46199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_7plus_1_110525085421611228.jpg,Mobile Phones & Tablets
02:37.6,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 7 (SNS_386),SNS_386_PTA_7,pta-official-approval-service-iphone-7-sns_386,1000,35799,35799,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_7_1_110525085419465427.jpg,Mobile Phones & Tablets
02:36.4,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 PRO MAX (SNS_386),SNS_386_PTA_11PROMAX,pta-official-approval-service-iphone-11-pro-max-sns_386,1000,107199,107199,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_11promax_1_110525085432278218.jpeg,Mobile Phones & Tablets
02:35.0,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 PRO (SNS_386),SNS_386_PTA_11PRO,pta-official-approval-service-iphone-11-pro-sns_386,1000,111599,111599,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_11pro_1_110525085430181735.jpeg,Mobile Phones & Tablets
02:34.2,ScrolnShop,Apple,PTA Official Approval Service - IPHONE 11 (SNS_386),SNS_386_PTA_11,pta-official-approval-service-iphone-11-sns_386,1000,81699,81699,"Mobile Phones & Tablets, PTA Approval, PTA Iphone, PTA Samsung",https://cdn.comverseglobal.com/alfa/products/product_images/sns_386_pta_11_1_110525085428007509.jpg,Mobile Phones & Tablets
24:18.4,MZ Electonics,Orient,ORIENT 1.5 TON SMARTRON PRO DC INVERTER AC Model 18G ULTRA GOLDEN ON INSTALLMENTS,MZ-ORIENT-SMARTRON-18G-INST,orient-15-ton-smartron-pro-dc-inverter-ac-model-18g-ultra-golden-on-installments-1,7,165900,157900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances, Orient AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/orient-18g-ultra-golden-2_120525202111531325.png,Electronics
24:17.8,MZ Electonics,Orient,ORIENT 1.5 TON ULTRON HYPER ECOMFORT DC INVERTER AC Model 18X HYPER SW ON INSTALLMENTS,MZ-ORIENT-HYPER18X-INST,orient-15-ton-ultron-hyper-ecomfort-dc-inverter-ac-model-18x-hyper-sw-on-installments-9,6,205900,194900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances, Orient AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/orient-18x-hyper-sw_120525201254129260.png,Electronics
24:17.2,MZ Electonics,Orient,ORIENT 1.0 TON ULTRON HYPER ECOMFORT DC INVERTER AC Model 12X HYPER SW ON INSTALLMENTS,MZ-ORIENT-HYPER12X-INST,orient-10-ton-ultron-hyper-ecomfort-dc-inverter-ac-model-12x-hyper-sw-on-installments-6,6,154900,144900,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances, Orient AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/orient-12x-hyper-sw_120525200820919210.png,Electronics
24:16.6,MZ Electonics,Orient,ORIENT 1.5 TON ULTRON ECOMFORT DC INVERTER AC Model 18G-LUNAR GG ON INSTALLMENTS,MZ-ORIENT-LUNAR-18G-GG-INST,orient-15-ton-ultron-ecomfort-dc-inverter-ac-model-18g-lunar-gg-on-installments-4,8,184900,175800,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances, Orient AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/orient-18g-ultra-golden_120525200318088334.png,Electronics
24:16.0,MZ Electonics,Orient,ORIENT 1.5 TON ULTRON LUNAR ECOMFORT T3 DC INVERTER AC Model 18G LUNAR GRACE BLACK ON INSTALLMENTS,MZ-ORIENT-LUNAR-18G-GB-INST,orient-15-ton-ultron-lunar-ecomfort-t3-dc-inverter-ac-model-18g-lunar-grace-black-on-installments-5,8,185900,175800,"AC, AC 2025, Electronics, HC Electronics, Home appliances, MZ AC, MZ Appliances, Orient AC 01",https://cdn.comverseglobal.com/alfa/products/product_images/orient-18g-ultra-golden-1_120525195759388669.png,Electronics
